Date,Channel,SKU,Category,Unit_Cost,Unit_Price,Lead_Time_Days,Is_Promotion,Is_Bundle,Units_Sold,On_Hand_Inventory,Total_Revenue,Total_Cost,Gross_Margin
2024-10-14,Retail Store,SKU_A202,Appliances,58.1,83.23,10,0,0,10,56,832.3000000000001,581.0,251.30000000000007
2024-10-14,eCommerce,SKU_A203,Appliances,16.66,21.06,15,0,0,12,56,252.71999999999997,199.92000000000002,52.799999999999955
2024-10-14,Retail Store,SKU_A203,Appliances,16.66,21.06,15,0,0,14,30,294.84,233.24,61.599999999999966
2024-10-14,eCommerce,SKU_A204,Appliances,158.79,211.77,16,0,0,13,62,2753.01,2064.27,688.7400000000002
2024-10-14,Retail Store,SKU_A204,Appliances,158.79,211.77,16,0,0,14,40,2964.78,2223.06,741.7200000000003
2024-10-14,eCommerce,SKU_A205,Appliances,243.83,338.85,18,0,0,7,49,2371.9500000000003,1706.8100000000002,665.1400000000001
2024-10-14,Retail Store,SKU_A205,Appliances,243.83,338.85,18,0,0,8,69,2710.8,1950.64,760.1600000000001
2024-10-14,eCommerce,SKU_H301,Home Office,199.52,273.3,11,0,0,7,56,1913.1000000000001,1396.64,516.46
2024-10-14,Retail Store,SKU_H301,Home Office,199.52,273.3,11,0,0,8,57,2186.4,1596.16,590.24
2024-10-14,eCommerce,SKU_H302,Home Office,246.06,320.01,9,1,1,17,73,5440.17,4183.02,1257.1499999999996
2024-10-14,Retail Store,SKU_H302,Home Office,246.06,376.48,9,0,0,10,48,3764.8,2460.6,1304.2000000000003
2024-10-14,eCommerce,SKU_H303,Home Office,157.77,213.36,11,0,0,15,20,3200.4,2366.55,833.8499999999999
2024-10-14,Retail Store,SKU_H303,Home Office,157.77,213.36,11,0,0,14,78,2987.04,2208.78,778.2599999999998
2024-10-14,eCommerce,SKU_H304,Home Office,18.12,27.96,18,1,1,14,26,391.44,253.68,137.76
2024-10-14,Retail Store,SKU_H304,Home Office,18.12,27.96,18,1,1,24,0,671.04,434.88,236.15999999999997
2024-10-14,eCommerce,SKU_H305,Home Office,204.97,293.68,9,0,0,14,71,4111.52,2869.58,1241.9400000000005
2024-10-14,Retail Store,SKU_H305,Home Office,204.97,249.63,9,1,1,17,14,4243.71,3484.49,759.2200000000003
2024-10-14,eCommerce,SKU_C401,Accessories,69.26,96.59,16,0,0,10,28,965.9000000000001,692.6,273.30000000000007
2024-10-14,Retail Store,SKU_C401,Accessories,69.26,82.1,16,1,1,22,12,1806.1999999999998,1523.72,282.4799999999998
2024-10-14,eCommerce,SKU_C402,Accessories,43.68,67.58,19,0,0,9,0,608.22,393.12,215.10000000000002
2024-10-14,Retail Store,SKU_C402,Accessories,43.68,67.58,19,0,0,13,22,878.54,567.84,310.69999999999993
2024-10-14,eCommerce,SKU_C403,Accessories,55.74,82.75,6,0,0,13,15,1075.75,724.62,351.13
2024-10-14,Retail Store,SKU_C403,Accessories,55.74,70.34,6,1,0,17,41,1195.78,947.58,248.19999999999993
2024-10-14,eCommerce,SKU_C404,Accessories,170.69,245.29,10,0,0,10,0,2452.9,1706.9,746.0
2024-10-14,Retail Store,SKU_C404,Accessories,170.69,245.29,10,0,0,8,80,1962.32,1365.52,596.8
2024-10-14,eCommerce,SKU_C405,Accessories,63.87,101.59,17,0,0,14,34,1422.26,894.18,528.08
2024-10-14,Retail Store,SKU_C405,Accessories,63.87,101.59,17,0,0,16,13,1625.44,1021.92,603.5200000000001
2024-10-15,eCommerce,SKU_E101,Electronics,103.02,187.53,15,0,0,7,62,1312.71,721.14,591.57
2024-10-15,Retail Store,SKU_E101,Electronics,103.02,187.53,15,0,0,6,18,1125.18,618.12,507.06000000000006
2024-10-15,eCommerce,SKU_E102,Electronics,198.23,270.95,14,1,1,14,44,3793.2999999999997,2775.22,1018.0799999999999
2024-10-15,Retail Store,SKU_E102,Electronics,198.23,318.77,14,0,0,15,10,4781.549999999999,2973.45,1808.0999999999995
2024-10-15,eCommerce,SKU_E103,Electronics,51.66,66.37,12,0,0,11,69,730.07,568.26,161.81000000000006
2024-10-15,Retail Store,SKU_E103,Electronics,51.66,66.37,12,0,0,11,12,730.07,568.26,161.81000000000006
2024-10-15,eCommerce,SKU_E104,Electronics,93.42,124.79,7,0,0,10,28,1247.9,934.2,313.70000000000005
2024-10-15,Retail Store,SKU_E104,Electronics,93.42,106.07,7,1,0,20,3,2121.3999999999996,1868.4,252.99999999999955
2024-10-15,eCommerce,SKU_E105,Electronics,19.84,36.34,16,0,0,15,11,545.1,297.6,247.5
2024-10-15,Retail Store,SKU_E105,Electronics,19.84,30.89,16,1,1,11,0,339.79,218.24,121.55000000000001
2024-10-15,eCommerce,SKU_A201,Appliances,235.56,294.56,16,0,0,9,89,2651.04,2120.04,531.0
2024-10-15,Retail Store,SKU_A201,Appliances,235.56,294.56,16,0,0,8,34,2356.48,1884.48,472.0
2024-10-15,eCommerce,SKU_A202,Appliances,58.1,83.23,10,0,0,14,79,1165.22,813.4,351.82000000000005
2024-10-15,Retail Store,SKU_A202,Appliances,58.1,83.23,10,0,0,10,0,832.3000000000001,581.0,251.30000000000007
2024-10-15,eCommerce,SKU_A203,Appliances,16.66,21.06,15,0,0,13,23,273.78,216.58,57.19999999999996
2024-10-15,Retail Store,SKU_A203,Appliances,16.66,21.06,15,0,0,13,0,273.78,216.58,57.19999999999996
2024-10-15,eCommerce,SKU_A204,Appliances,158.79,211.77,16,0,0,11,61,2329.4700000000003,1746.6899999999998,582.7800000000004
2024-10-15,Retail Store,SKU_A204,Appliances,158.79,211.77,16,0,0,19,55,4023.63,3017.0099999999998,1006.6200000000003
2024-10-15,eCommerce,SKU_A205,Appliances,243.83,338.85,18,0,0,9,54,3049.65,2194.4700000000003,855.1799999999998
2024-10-15,Retail Store,SKU_A205,Appliances,243.83,288.02,18,1,0,17,31,4896.34,4145.110000000001,751.2299999999996
2024-10-15,eCommerce,SKU_H301,Home Office,199.52,273.3,11,0,0,12,61,3279.6000000000004,2394.2400000000002,885.3600000000001
2024-10-15,Retail Store,SKU_H301,Home Office,199.52,273.3,11,0,0,12,84,3279.6000000000004,2394.2400000000002,885.3600000000001
2024-10-15,eCommerce,SKU_H302,Home Office,246.06,376.48,9,0,0,15,26,5647.200000000001,3690.9,1956.3000000000006
2024-10-15,Retail Store,SKU_H302,Home Office,246.06,376.48,9,0,0,9,75,3388.32,2214.54,1173.7800000000002
2024-10-15,eCommerce,SKU_H303,Home Office,157.77,213.36,11,0,0,13,53,2773.6800000000003,2051.01,722.6700000000001
2024-10-15,Retail Store,SKU_H303,Home Office,157.77,213.36,11,0,0,12,42,2560.32,1893.2400000000002,667.0799999999999
2024-10-15,eCommerce,SKU_H304,Home Office,18.12,32.89,18,0,0,11,31,361.79,199.32000000000002,162.47
2024-10-15,Retail Store,SKU_H304,Home Office,18.12,32.89,18,0,0,12,70,394.68,217.44,177.24
2024-10-15,eCommerce,SKU_H305,Home Office,204.97,293.68,9,0,0,11,5,3230.48,2254.67,975.81
2024-10-15,Retail Store,SKU_H305,Home Office,204.97,293.68,9,0,0,10,59,2936.8,2049.7,887.1000000000004
2024-10-15,eCommerce,SKU_C401,Accessories,69.26,82.1,16,1,1,24,28,1970.3999999999999,1662.2400000000002,308.1599999999996
2024-10-15,Retail Store,SKU_C401,Accessories,69.26,96.59,16,0,0,12,55,1159.08,831.1200000000001,327.9599999999998
2024-10-15,eCommerce,SKU_C402,Accessories,43.68,67.58,19,0,0,7,16,473.06,305.76,167.3
2024-10-15,Retail Store,SKU_C402,Accessories,43.68,67.58,19,0,0,13,83,878.54,567.84,310.69999999999993
2024-10-15,eCommerce,SKU_C403,Accessories,55.74,82.75,6,0,0,12,34,993.0,668.88,324.12
2024-10-15,Retail Store,SKU_C403,Accessories,55.74,70.34,6,1,1,24,66,1688.16,1337.76,350.4000000000001
2024-10-15,eCommerce,SKU_C404,Accessories,170.69,245.29,10,0,0,21,64,5151.09,3584.49,1566.6000000000004
2024-10-15,Retail Store,SKU_C404,Accessories,170.69,245.29,10,0,0,11,59,2698.19,1877.59,820.6000000000001
2024-10-15,eCommerce,SKU_C405,Accessories,63.87,101.59,17,0,0,12,74,1219.08,766.4399999999999,452.64
2024-10-15,Retail Store,SKU_C405,Accessories,63.87,101.59,17,0,0,11,81,1117.49,702.5699999999999,414.9200000000001
2024-10-16,eCommerce,SKU_E101,Electronics,103.02,187.53,15,0,0,12,64,2250.36,1236.24,1014.1200000000001
2024-10-16,Retail Store,SKU_E101,Electronics,103.02,187.53,15,0,0,4,27,750.12,412.08,338.04
2024-10-16,eCommerce,SKU_E102,Electronics,198.23,318.77,14,0,0,13,72,4144.01,2576.99,1567.0200000000004
2024-10-16,Retail Store,SKU_E102,Electronics,198.23,318.77,14,0,0,13,35,4144.01,2576.99,1567.0200000000004
2024-10-16,eCommerce,SKU_E103,Electronics,51.66,66.37,12,0,0,13,59,862.8100000000001,671.5799999999999,191.23000000000013
2024-10-16,Retail Store,SKU_E103,Electronics,51.66,66.37,12,0,0,17,17,1128.29,878.2199999999999,250.07000000000005
2024-10-16,eCommerce,SKU_E104,Electronics,93.42,124.79,7,0,0,13,65,1622.27,1214.46,407.80999999999995
2024-10-16,Retail Store,SKU_E104,Electronics,93.42,106.07,7,1,0,14,47,1484.98,1307.88,177.0999999999999
2024-10-16,eCommerce,SKU_E105,Electronics,19.84,36.34,16,0,0,14,0,508.76000000000005,277.76,231.00000000000006
2024-10-16,Retail Store,SKU_E105,Electronics,19.84,36.34,16,0,0,16,33,581.44,317.44,264.00000000000006
2024-10-16,eCommerce,SKU_A201,Appliances,235.56,294.56,16,0,0,14,15,4123.84,3297.84,826.0
2024-10-16,Retail Store,SKU_A201,Appliances,235.56,294.56,16,0,0,8,28,2356.48,1884.48,472.0
2024-10-16,eCommerce,SKU_A202,Appliances,58.1,83.23,10,0,0,7,48,582.61,406.7,175.91000000000003
2024-10-16,Retail Store,SKU_A202,Appliances,58.1,83.23,10,0,0,5,92,416.15000000000003,290.5,125.65000000000003
2024-10-16,eCommerce,SKU_A203,Appliances,16.66,21.06,15,0,0,7,0,147.42,116.62,30.799999999999983
2024-10-16,Retail Store,SKU_A203,Appliances,16.66,21.06,15,0,0,8,65,168.48,133.28,35.19999999999999
2024-10-16,eCommerce,SKU_A204,Appliances,158.79,211.77,16,0,0,6,36,1270.6200000000001,952.74,317.8800000000001
2024-10-16,Retail Store,SKU_A204,Appliances,158.79,180.0,16,1,1,22,20,3960.0,3493.3799999999997,466.62000000000035
2024-10-16,eCommerce,SKU_A205,Appliances,243.83,338.85,18,0,0,18,10,6099.3,4388.9400000000005,1710.3599999999997
2024-10-16,Retail Store,SKU_A205,Appliances,243.83,338.85,18,0,0,10,68,3388.5,2438.3,950.1999999999998
2024-10-16,eCommerce,SKU_H301,Home Office,199.52,273.3,11,0,0,11,35,3006.3,2194.7200000000003,811.5799999999999
2024-10-16,Retail Store,SKU_H301,Home Office,199.52,273.3,11,0,0,14,3,3826.2000000000003,2793.28,1032.92
2024-10-16,eCommerce,SKU_H302,Home Office,246.06,376.48,9,0,0,14,3,5270.72,3444.84,1825.88
2024-10-16,Retail Store,SKU_H302,Home Office,246.06,376.48,9,0,0,13,32,4894.24,3198.78,1695.4599999999996
2024-10-16,eCommerce,SKU_H303,Home Office,157.77,213.36,11,0,0,17,81,3627.1200000000003,2682.09,945.0300000000002
2024-10-16,Retail Store,SKU_H303,Home Office,157.77,213.36,11,0,0,15,9,3200.4,2366.55,833.8499999999999
2024-10-16,eCommerce,SKU_H304,Home Office,18.12,32.89,18,0,0,11,13,361.79,199.32000000000002,162.47
2024-10-16,Retail Store,SKU_H304,Home Office,18.12,32.89,18,0,0,16,38,526.24,289.92,236.32
2024-10-16,eCommerce,SKU_H305,Home Office,204.97,293.68,9,0,0,7,29,2055.76,1434.79,620.9700000000003
2024-10-16,Retail Store,SKU_H305,Home Office,204.97,293.68,9,0,0,21,34,6167.28,4304.37,1862.9099999999999
2024-10-16,eCommerce,SKU_C401,Accessories,69.26,96.59,16,0,0,9,77,869.3100000000001,623.34,245.97000000000003
2024-10-16,Retail Store,SKU_C401,Accessories,69.26,96.59,16,0,0,14,7,1352.26,969.6400000000001,382.6199999999999
2024-10-16,eCommerce,SKU_C402,Accessories,43.68,57.44,19,1,1,22,54,1263.6799999999998,960.96,302.7199999999998
2024-10-16,Retail Store,SKU_C402,Accessories,43.68,67.58,19,0,0,13,85,878.54,567.84,310.69999999999993
2024-10-16,eCommerce,SKU_C403,Accessories,55.74,82.75,6,0,0,10,0,827.5,557.4,270.1
2024-10-16,Retail Store,SKU_C403,Accessories,55.74,82.75,6,0,0,13,74,1075.75,724.62,351.13
2024-10-16,eCommerce,SKU_C404,Accessories,170.69,245.29,10,0,0,17,56,4169.93,2901.73,1268.2000000000003
2024-10-16,Retail Store,SKU_C404,Accessories,170.69,208.5,10,1,0,16,65,3336.0,2731.04,604.96
2024-10-16,eCommerce,SKU_C405,Accessories,63.87,101.59,17,0,0,8,22,812.72,510.96,301.76000000000005
2024-10-16,Retail Store,SKU_C405,Accessories,63.87,101.59,17,0,0,9,39,914.3100000000001,574.8299999999999,339.48000000000013
2024-10-17,eCommerce,SKU_E101,Electronics,103.02,187.53,15,0,0,22,15,4125.66,2266.44,1859.2199999999998
2024-10-17,Retail Store,SKU_E101,Electronics,103.02,187.53,15,0,0,10,39,1875.3,1030.2,845.0999999999999
2024-10-17,eCommerce,SKU_E102,Electronics,198.23,318.77,14,0,0,11,24,3506.47,2180.5299999999997,1325.94
2024-10-17,Retail Store,SKU_E102,Electronics,198.23,318.77,14,0,0,10,2,3187.7,1982.3,1205.3999999999999
2024-10-17,eCommerce,SKU_E103,Electronics,51.66,66.37,12,0,0,14,54,929.1800000000001,723.24,205.94000000000005
2024-10-17,Retail Store,SKU_E103,Electronics,51.66,66.37,12,0,0,11,64,730.07,568.26,161.81000000000006
2024-10-17,eCommerce,SKU_E104,Electronics,93.42,124.79,7,0,0,14,7,1747.0600000000002,1307.88,439.18000000000006
2024-10-17,Retail Store,SKU_E104,Electronics,93.42,106.07,7,1,0,13,9,1378.9099999999999,1214.46,164.44999999999982
2024-10-17,eCommerce,SKU_E105,Electronics,19.84,30.89,16,1,1,16,79,494.24,317.44,176.8
2024-10-17,Retail Store,SKU_E105,Electronics,19.84,36.34,16,0,0,13,55,472.4200000000001,257.92,214.50000000000006
2024-10-17,eCommerce,SKU_A201,Appliances,235.56,294.56,16,0,0,8,3,2356.48,1884.48,472.0
2024-10-17,Retail Store,SKU_A201,Appliances,235.56,294.56,16,0,0,19,60,5596.64,4475.64,1121.0
2024-10-17,eCommerce,SKU_A202,Appliances,58.1,83.23,10,0,0,7,0,582.61,406.7,175.91000000000003
2024-10-17,Retail Store,SKU_A202,Appliances,58.1,83.23,10,0,0,16,48,1331.68,929.6,402.08000000000004
2024-10-17,eCommerce,SKU_A203,Appliances,16.66,21.06,15,0,0,8,81,168.48,133.28,35.19999999999999
2024-10-17,Retail Store,SKU_A203,Appliances,16.66,21.06,15,0,0,7,87,147.42,116.62,30.799999999999983
2024-10-17,eCommerce,SKU_A204,Appliances,158.79,211.77,16,0,0,13,31,2753.01,2064.27,688.7400000000002
2024-10-17,Retail Store,SKU_A204,Appliances,158.79,180.0,16,1,0,13,12,2340.0,2064.27,275.73
2024-10-17,eCommerce,SKU_A205,Appliances,243.83,338.85,18,0,0,11,65,3727.3500000000004,2682.13,1045.2200000000003
2024-10-17,Retail Store,SKU_A205,Appliances,243.83,338.85,18,0,0,15,12,5082.75,3657.4500000000003,1425.2999999999997
2024-10-17,eCommerce,SKU_H301,Home Office,199.52,273.3,11,0,0,8,34,2186.4,1596.16,590.24
2024-10-17,Retail Store,SKU_H301,Home Office,199.52,273.3,11,0,0,10,76,2733.0,1995.2,737.8
2024-10-17,eCommerce,SKU_H302,Home Office,246.06,376.48,9,0,0,12,42,4517.76,2952.7200000000003,1565.04
2024-10-17,Retail Store,SKU_H302,Home Office,246.06,320.01,9,1,1,25,5,8000.25,6151.5,1848.75
2024-10-17,eCommerce,SKU_H303,Home Office,157.77,181.36,11,1,1,12,27,2176.32,1893.2400000000002,283.0799999999999
2024-10-17,Retail Store,SKU_H303,Home Office,157.77,213.36,11,0,0,9,10,1920.2400000000002,1419.93,500.3100000000002
2024-10-17,eCommerce,SKU_H304,Home Office,18.12,32.89,18,0,0,14,35,460.46000000000004,253.68,206.78000000000003
2024-10-17,Retail Store,SKU_H304,Home Office,18.12,27.96,18,1,0,17,26,475.32,308.04,167.27999999999997
2024-10-17,eCommerce,SKU_H305,Home Office,204.97,293.68,9,0,0,9,7,2643.12,1844.73,798.3899999999999
2024-10-17,Retail Store,SKU_H305,Home Office,204.97,249.63,9,1,0,18,64,4493.34,3689.46,803.8800000000001
2024-10-17,eCommerce,SKU_C401,Accessories,69.26,82.1,16,1,1,11,53,903.0999999999999,761.86,141.2399999999999
2024-10-17,Retail Store,SKU_C401,Accessories,69.26,96.59,16,0,0,16,76,1545.44,1108.16,437.28
2024-10-17,eCommerce,SKU_C402,Accessories,43.68,67.58,19,0,0,15,15,1013.6999999999999,655.2,358.4999999999999
2024-10-17,Retail Store,SKU_C402,Accessories,43.68,67.58,19,0,0,16,40,1081.28,698.88,382.4
2024-10-17,eCommerce,SKU_C403,Accessories,55.74,82.75,6,0,0,12,46,993.0,668.88,324.12
2024-10-17,Retail Store,SKU_C403,Accessories,55.74,82.75,6,0,0,13,75,1075.75,724.62,351.13
2024-10-17,eCommerce,SKU_C404,Accessories,170.69,245.29,10,0,0,13,59,3188.77,2218.97,969.8000000000002
2024-10-17,Retail Store,SKU_C404,Accessories,170.69,245.29,10,0,0,16,73,3924.64,2731.04,1193.6
2024-10-17,eCommerce,SKU_C405,Accessories,63.87,86.35,17,1,0,25,15,2158.75,1596.75,562.0
2024-10-17,Retail Store,SKU_C405,Accessories,63.87,101.59,17,0,0,14,43,1422.26,894.18,528.08
2024-10-18,eCommerce,SKU_E101,Electronics,103.02,187.53,15,0,0,11,36,2062.83,1133.22,929.6099999999999
2024-10-18,Retail Store,SKU_E101,Electronics,103.02,187.53,15,0,0,6,0,1125.18,618.12,507.06000000000006
2024-10-18,eCommerce,SKU_E102,Electronics,198.23,318.77,14,0,0,5,0,1593.85,991.15,602.6999999999999
2024-10-18,Retail Store,SKU_E102,Electronics,198.23,318.77,14,0,0,17,55,5419.09,3369.91,2049.1800000000003
2024-10-18,eCommerce,SKU_E103,Electronics,51.66,66.37,12,0,0,15,43,995.5500000000001,774.9,220.6500000000001
2024-10-18,Retail Store,SKU_E103,Electronics,51.66,56.41,12,1,1,22,6,1241.02,1136.52,104.5
2024-10-18,eCommerce,SKU_E104,Electronics,93.42,124.79,7,0,0,12,4,1497.48,1121.04,376.44000000000005
2024-10-18,Retail Store,SKU_E104,Electronics,93.42,106.07,7,1,1,5,0,530.3499999999999,467.1,63.249999999999886
2024-10-18,eCommerce,SKU_E105,Electronics,19.84,36.34,16,0,0,11,54,399.74,218.24,181.5
2024-10-18,Retail Store,SKU_E105,Electronics,19.84,36.34,16,0,0,14,66,508.76000000000005,277.76,231.00000000000006
2024-10-18,eCommerce,SKU_A201,Appliances,235.56,294.56,16,0,0,20,54,5891.2,4711.2,1180.0
2024-10-18,Retail Store,SKU_A201,Appliances,235.56,294.56,16,0,0,15,75,4418.4,3533.4,884.9999999999995
2024-10-18,eCommerce,SKU_A202,Appliances,58.1,70.75,10,1,1,25,45,1768.75,1452.5,316.25
2024-10-18,Retail Store,SKU_A202,Appliances,58.1,83.23,10,0,0,16,2,1331.68,929.6,402.08000000000004
2024-10-18,eCommerce,SKU_A203,Appliances,16.66,21.06,15,0,0,16,46,336.96,266.56,70.39999999999998
2024-10-18,Retail Store,SKU_A203,Appliances,16.66,21.06,15,0,0,10,68,210.6,166.6,44.0
2024-10-18,eCommerce,SKU_A204,Appliances,158.79,211.77,16,0,0,11,39,2329.4700000000003,1746.6899999999998,582.7800000000004
2024-10-18,Retail Store,SKU_A204,Appliances,158.79,180.0,16,1,0,18,25,3240.0,2858.22,381.7800000000002
2024-10-18,eCommerce,SKU_A205,Appliances,243.83,338.85,18,0,0,13,43,4405.05,3169.79,1235.2600000000002
2024-10-18,Retail Store,SKU_A205,Appliances,243.83,338.85,18,0,0,9,0,3049.65,2194.4700000000003,855.1799999999998
2024-10-18,eCommerce,SKU_H301,Home Office,199.52,273.3,11,0,0,10,44,2733.0,1995.2,737.8
2024-10-18,Retail Store,SKU_H301,Home Office,199.52,273.3,11,0,0,11,80,3006.3,2194.7200000000003,811.5799999999999
2024-10-18,eCommerce,SKU_H302,Home Office,246.06,376.48,9,0,0,15,5,5647.200000000001,3690.9,1956.3000000000006
2024-10-18,Retail Store,SKU_H302,Home Office,246.06,376.48,9,0,0,21,31,7906.08,5167.26,2738.8199999999997
2024-10-18,eCommerce,SKU_H303,Home Office,157.77,213.36,11,0,0,10,22,2133.6000000000004,1577.7,555.9000000000003
2024-10-18,Retail Store,SKU_H303,Home Office,157.77,181.36,11,1,0,17,39,3083.1200000000003,2682.09,401.0300000000002
2024-10-18,eCommerce,SKU_H304,Home Office,18.12,27.96,18,1,0,16,24,447.36,289.92,157.44
2024-10-18,Retail Store,SKU_H304,Home Office,18.12,32.89,18,0,0,12,69,394.68,217.44,177.24
2024-10-18,eCommerce,SKU_H305,Home Office,204.97,293.68,9,0,0,9,63,2643.12,1844.73,798.3899999999999
2024-10-18,Retail Store,SKU_H305,Home Office,204.97,293.68,9,0,0,14,28,4111.52,2869.58,1241.9400000000005
2024-10-18,eCommerce,SKU_C401,Accessories,69.26,96.59,16,0,0,9,48,869.3100000000001,623.34,245.97000000000003
2024-10-18,Retail Store,SKU_C401,Accessories,69.26,82.1,16,1,1,21,49,1724.1,1454.46,269.6399999999999
2024-10-18,eCommerce,SKU_C402,Accessories,43.68,67.58,19,0,0,11,44,743.38,480.48,262.9
2024-10-18,Retail Store,SKU_C402,Accessories,43.68,67.58,19,0,0,16,14,1081.28,698.88,382.4
2024-10-18,eCommerce,SKU_C403,Accessories,55.74,82.75,6,0,0,8,44,662.0,445.92,216.07999999999998
2024-10-18,Retail Store,SKU_C403,Accessories,55.74,82.75,6,0,0,8,77,662.0,445.92,216.07999999999998
2024-10-18,eCommerce,SKU_C404,Accessories,170.69,245.29,10,0,0,11,25,2698.19,1877.59,820.6000000000001
2024-10-18,Retail Store,SKU_C404,Accessories,170.69,245.29,10,0,0,7,66,1717.03,1194.83,522.2
2024-10-18,eCommerce,SKU_C405,Accessories,63.87,101.59,17,0,0,17,54,1727.03,1085.79,641.24
2024-10-18,Retail Store,SKU_C405,Accessories,63.87,101.59,17,0,0,7,26,711.13,447.09,264.04
2024-10-19,eCommerce,SKU_E101,Electronics,103.02,187.53,15,0,0,14,66,2625.42,1442.28,1183.14
2024-10-19,Retail Store,SKU_E101,Electronics,103.02,159.4,15,1,1,16,21,2550.4,1648.32,902.0800000000002
2024-10-19,eCommerce,SKU_E102,Electronics,198.23,270.95,14,1,1,25,36,6773.75,4955.75,1818.0
2024-10-19,Retail Store,SKU_E102,Electronics,198.23,318.77,14,0,0,17,24,5419.09,3369.91,2049.1800000000003
2024-10-19,eCommerce,SKU_E103,Electronics,51.66,66.37,12,0,0,16,26,1061.92,826.56,235.36000000000013
2024-10-19,Retail Store,SKU_E103,Electronics,51.66,66.37,12,0,0,3,2,199.11,154.98,44.130000000000024
2024-10-19,eCommerce,SKU_E104,Electronics,93.42,124.79,7,0,0,16,19,1996.64,1494.72,501.9200000000001
2024-10-19,Retail Store,SKU_E104,Electronics,93.42,124.79,7,0,0,11,47,1372.69,1027.6200000000001,345.06999999999994
2024-10-19,eCommerce,SKU_E105,Electronics,19.84,30.89,16,1,0,6,0,185.34,119.03999999999999,66.30000000000001
2024-10-19,Retail Store,SKU_E105,Electronics,19.84,36.34,16,0,0,10,36,363.40000000000003,198.4,165.00000000000003
2024-10-19,eCommerce,SKU_A201,Appliances,235.56,294.56,16,0,0,7,30,2061.92,1648.92,413.0
2024-10-19,Retail Store,SKU_A201,Appliances,235.56,250.38,16,1,1,16,46,4006.08,3768.96,237.1199999999999
2024-10-19,eCommerce,SKU_A202,Appliances,58.1,83.23,10,0,0,16,80,1331.68,929.6,402.08000000000004
2024-10-19,Retail Store,SKU_A202,Appliances,58.1,83.23,10,0,0,12,86,998.76,697.2,301.55999999999995
2024-10-19,eCommerce,SKU_A203,Appliances,16.66,21.06,15,0,0,10,71,210.6,166.6,44.0
2024-10-19,Retail Store,SKU_A203,Appliances,16.66,21.06,15,0,0,12,72,252.71999999999997,199.92000000000002,52.799999999999955
2024-10-19,eCommerce,SKU_A204,Appliances,158.79,211.77,16,0,0,15,54,3176.55,2381.85,794.7000000000003
2024-10-19,Retail Store,SKU_A204,Appliances,158.79,180.0,16,1,0,13,52,2340.0,2064.27,275.73
2024-10-19,eCommerce,SKU_A205,Appliances,243.83,338.85,18,0,0,5,68,1694.25,1219.15,475.0999999999999
2024-10-19,Retail Store,SKU_A205,Appliances,243.83,338.85,18,0,0,10,22,3388.5,2438.3,950.1999999999998
2024-10-19,eCommerce,SKU_H301,Home Office,199.52,273.3,11,0,0,15,24,4099.5,2992.8,1106.6999999999998
2024-10-19,Retail Store,SKU_H301,Home Office,199.52,273.3,11,0,0,10,50,2733.0,1995.2,737.8
2024-10-19,eCommerce,SKU_H302,Home Office,246.06,376.48,9,0,0,9,0,3388.32,2214.54,1173.7800000000002
2024-10-19,Retail Store,SKU_H302,Home Office,246.06,376.48,9,0,0,13,86,4894.24,3198.78,1695.4599999999996
2024-10-19,eCommerce,SKU_H303,Home Office,157.77,213.36,11,0,0,14,78,2987.04,2208.78,778.2599999999998
2024-10-19,Retail Store,SKU_H303,Home Office,157.77,213.36,11,0,0,12,1,2560.32,1893.2400000000002,667.0799999999999
2024-10-19,eCommerce,SKU_H304,Home Office,18.12,32.89,18,0,0,16,68,526.24,289.92,236.32
2024-10-19,Retail Store,SKU_H304,Home Office,18.12,32.89,18,0,0,7,87,230.23000000000002,126.84,103.39000000000001
2024-10-19,eCommerce,SKU_H305,Home Office,204.97,293.68,9,0,0,7,22,2055.76,1434.79,620.9700000000003
2024-10-19,Retail Store,SKU_H305,Home Office,204.97,293.68,9,0,0,16,19,4698.88,3279.52,1419.3600000000001
2024-10-19,eCommerce,SKU_C401,Accessories,69.26,96.59,16,0,0,9,84,869.3100000000001,623.34,245.97000000000003
2024-10-19,Retail Store,SKU_C401,Accessories,69.26,82.1,16,1,0,17,23,1395.6999999999998,1177.42,218.27999999999975
2024-10-19,eCommerce,SKU_C402,Accessories,43.68,67.58,19,0,0,15,49,1013.6999999999999,655.2,358.4999999999999
2024-10-19,Retail Store,SKU_C402,Accessories,43.68,67.58,19,0,0,11,0,743.38,480.48,262.9
2024-10-19,eCommerce,SKU_C403,Accessories,55.74,82.75,6,0,0,19,69,1572.25,1059.06,513.19
2024-10-19,Retail Store,SKU_C403,Accessories,55.74,70.34,6,1,1,16,51,1125.44,891.84,233.60000000000002
2024-10-19,eCommerce,SKU_C404,Accessories,170.69,245.29,10,0,0,9,70,2207.61,1536.21,671.4000000000001
2024-10-19,Retail Store,SKU_C404,Accessories,170.69,245.29,10,0,0,12,74,2943.48,2048.2799999999997,895.2000000000003
2024-10-19,eCommerce,SKU_C405,Accessories,63.87,101.59,17,0,0,14,18,1422.26,894.18,528.08
2024-10-19,Retail Store,SKU_C405,Accessories,63.87,101.59,17,0,0,16,46,1625.44,1021.92,603.5200000000001
2024-10-20,eCommerce,SKU_E101,Electronics,103.02,187.53,15,0,0,13,23,2437.89,1339.26,1098.6299999999999
2024-10-20,Retail Store,SKU_E101,Electronics,103.02,187.53,15,0,0,12,11,2250.36,1236.24,1014.1200000000001
